id,title,description,publisher,trove_url,download_text,issue_count,start_date,end_date,start_year,end_year,extent,place,issn,catalogue_url
nla.obj-3014943624,MacNews : the human face of Macintosh.,,Niche,https://nla.gov.au/nla.obj-3014943624,https://trove-journals.s3.ap-southeast-2.amazonaws.com/macnews-the-human-face-of-macintosh-nla.obj-3014943624.zip,106,1989-01-01,1999-12-01,1985,1999,v. : ill. ; 28-40 cm.,,1039-2238,https://nla.gov.au/nla.cat-vn2029916
nla.obj-427445807,Macivor's farmers' year book : the Australasian agricultural annual.,,Cameron,https://nla.gov.au/nla.obj-427445807,https://trove-journals.s3.ap-southeast-2.amazonaws.com/macivor-s-farmers-year-book-the-australasian-agric-nla.obj-427445807.zip,1,0018-01-01,,,,volumes ; 19 cm.,Australia,,https://nla.gov.au/nla.cat-vn706477
nla.obj-526662719,Magazine,,Bamaga P-12 School],https://nla.gov.au/nla.obj-526662719,https://trove-journals.s3.ap-southeast-2.amazonaws.com/magazine-nla.obj-526662719.zip,6,1999-01-01,2004-01-01,1999,2004,"v. : ill., ports. (some col.) ; 30 cm.",Queensland,,https://nla.gov.au/nla.cat-vn8066861
nla.obj-355881248,Magazine,,The School,https://nla.gov.au/nla.obj-355881248,https://trove-journals.s3.ap-southeast-2.amazonaws.com/magazine-nla.obj-355881248.zip,4,1975-01-01,1975-12-01,1975,1975,v. ; 30 cm.,,,https://nla.gov.au/nla.cat-vn1531953
nla.obj-8045075,Magazine.,,Australian Government Publishing Service,https://nla.gov.au/nla.obj-8045075,https://trove-journals.s3.ap-southeast-2.amazonaws.com/magazine-nla.obj-8045075.zip,8,1913-01-01,1922-10-01,1914,1922,"v. : ill., ports. ; 26 cm.",,,https://nla.gov.au/nla.cat-vn881475
nla.obj-3123937992,"Major labour costs, private sector, Australia",,ABS,https://nla.gov.au/nla.obj-3123937992,,0,1986-01-01,,,,2 v. ; 30 cm.,Australia,0819-5080,https://nla.gov.au/nla.cat-vn1513731
nla.obj-324578575,Make 'n' break : unofficial organ of the 57 Aust. Fd. Park Coy. R.A.E. and 329 Aust. L.A.D. A.E.M.E.,,s.n.],https://nla.gov.au/nla.obj-324578575,https://trove-journals.s3.ap-southeast-2.amazonaws.com/make-n-break-unofficial-organ-of-the-57-aust-fd-pa-nla.obj-324578575.zip,1,1943-01-01,1944-01-07,1944,1944,v. ; 22 cm.,Australia,,https://nla.gov.au/nla.cat-vn1680243
nla.obj-2924303349,"Manila carnival recreation center commer: commercial and industrial fair February 7 to 15, 1925.",,Philippine Carnival Association,https://nla.gov.au/nla.obj-2924303349,https://trove-journals.s3.ap-southeast-2.amazonaws.com/manila-carnival-recreation-center-commer-commercia-nla.obj-2924303349.zip,1,1925-01-01,1925-01-01,1925,1925,"103p : ill, photos ; 23 cm.",Philippines,,https://nla.gov.au/nla.cat-vn3074981
nla.obj-719534812,Manual of public examinations.,,University of Sydney.,https://nla.gov.au/nla.obj-719534812,https://trove-journals.s3.ap-southeast-2.amazonaws.com/manual-of-public-examinations-nla.obj-719534812.zip,1,0018-01-01,1881-01-01,1881,1881,volumes : illustrations ; 22cm.,New South Wales,,https://nla.gov.au/nla.cat-vn620067
nla.obj-3050325218,Manuscripts : the Book Nook miscellany.,,Book Nook,https://nla.gov.au/nla.obj-3050325218,,0,1931-01-01,,,,13 volumes : illustrations ; 24-27 cm.,,,https://nla.gov.au/nla.cat-vn1982455
nla.obj-3049833374,Manuscripts : the Book Nook miscellany.,,Book Nook,https://nla.gov.au/nla.obj-3049833374,https://trove-journals.s3.ap-southeast-2.amazonaws.com/manuscripts-the-book-nook-miscellany-nla.obj-3049833374.zip,13,1931-01-01,1935-05-01,1932,1935,13 volumes : illustrations ; 24-27 cm.,,,https://nla.gov.au/nla.cat-vn1982455
nla.obj-2922890097,Maryborough almanack.,,[s.n.],https://nla.gov.au/nla.obj-2922890097,https://trove-journals.s3.ap-southeast-2.amazonaws.com/maryborough-almanack-nla.obj-2922890097.zip,1,0018-01-01,1859-01-01,1859,1859,v. ; 18 cm.,Victoria,,https://nla.gov.au/nla.cat-vn209451
nla.obj-3050325114,Meanjin papers.,,C. Christesen,https://nla.gov.au/nla.obj-3050325114,https://trove-journals.s3.ap-southeast-2.amazonaws.com/meanjin-papers-nla.obj-3050325114.zip,34,1940-01-01,1947-12-01,1940,1947,5 v. : ill. ; 22 cm.,Australia,1324-1737,https://nla.gov.au/nla.cat-vn1645405
nla.obj-3092975386,Mejane : a womens liberation newspaper.,,[Mejane Collective],https://nla.gov.au/nla.obj-3092975386,,0,1971-01-01,,,,v. : ill. ; 44 cm.,,,https://nla.gov.au/nla.cat-vn2200012
nla.obj-2865885551,Melbourne punch's almanack.,,Melbourne Punch,https://nla.gov.au/nla.obj-2865885551,https://trove-journals.s3.ap-southeast-2.amazonaws.com/melbourne-punch-s-almanack-nla.obj-2865885551.zip,2,1856-01-01,,1857,1857,v. : ill. ; 22-27 cm.,,,https://nla.gov.au/nla.cat-vn2242216
nla.obj-38378641,Mernda magazine.,,Ruskin Press for St. Stephen's Anglican Church,https://nla.gov.au/nla.obj-38378641,https://trove-journals.s3.ap-southeast-2.amazonaws.com/mernda-magazine-nla.obj-38378641.zip,2,0019-01-01,1941-07-01,1940,1941,v. ; 22 cm.,Victoria,,https://nla.gov.au/nla.cat-vn2132366
nla.obj-3050339670,"Merringek : for an understanding of Australia's history and traditions, primeval, colonial and modern.",,Jindyworobak,https://nla.gov.au/nla.obj-3050339670,https://trove-journals.s3.ap-southeast-2.amazonaws.com/merringek-for-an-understanding-of-australia-s-hist-nla.obj-3050339670.zip,1,1953-01-01,1953-07-01,1953,1953,v. ; 22 cm.,Australia,,https://nla.gov.au/nla.cat-vn424804
nla.obj-284223979,Mezamashi chinbun.,,Shinshindō,https://nla.gov.au/nla.obj-284223979,https://trove-journals.s3.ap-southeast-2.amazonaws.com/mezamashi-chinbun-nla.obj-284223979.zip,14,1885-01-01,1886-02-27,1885,1886,volumes : illustrations ; 26cm,Japan,,https://nla.gov.au/nla.cat-vn6570655
nla.obj-18408295,Middlesex Yeomanry magazine.,,Middlesex Yeomanry],https://nla.gov.au/nla.obj-18408295,https://trove-journals.s3.ap-southeast-2.amazonaws.com/middlesex-yeomanry-magazine-nla.obj-18408295.zip,5,0191-01-01,1918-06-01,1917,1918,v. : ill. ; 23 cm.,Great Britain,,https://nla.gov.au/nla.cat-vn2140604
nla.obj-302106893,Mimag,,Mount Isa Mines Limited,https://nla.gov.au/nla.obj-302106893,https://trove-journals.s3.ap-southeast-2.amazonaws.com/mimag-nla.obj-302106893.zip,302,1947-01-01,1996-07-01,1947,1996,v.,,,https://nla.gov.au/nla.cat-vn1505468
nla.obj-692524051,Miners' advocate and Northumberland recorder.,,John Miller Sweet,https://nla.gov.au/nla.obj-692524051,https://trove-journals.s3.ap-southeast-2.amazonaws.com/miners-advocate-and-northumberland-recorder-nla.obj-692524051.zip,1,1873-01-01,1875-04-24,1875,1875,volumes : illustrations ; 59 cm.,New South Wales,2200-694X,https://nla.gov.au/nla.cat-vn1149928
nla.obj-61348267,Minutes and votes and proceedings of the Parliament ... with papers presented to both Houses.,,Govt. Printer,https://nla.gov.au/nla.obj-61348267,https://trove-journals.s3.ap-southeast-2.amazonaws.com/minutes-and-votes-and-proceedings-of-the-parliamen-nla.obj-61348267.zip,20,1891-01-01,1958-07-01,1899,1958,v. ; 33 cm.,,,https://nla.gov.au/nla.cat-vn531959
nla.obj-3050340110,Mirrabooka : a Catholic literary quarterly.,,Cambridge Press,https://nla.gov.au/nla.obj-3050340110,,0,1946-01-01,,,,v. ; 23cm.,,,https://nla.gov.au/nla.cat-vn2860477
nla.obj-3105411890,Mo han = Murhun.,,Chinese Students' Club of Victoria,https://nla.gov.au/nla.obj-3105411890,https://trove-journals.s3.ap-southeast-2.amazonaws.com/mo-han-murhun-nla.obj-3105411890.zip,2,1954-01-01,,,,v. ; 27 cm.,Victoria,,https://nla.gov.au/nla.cat-vn1754393
nla.obj-3085364174,Mo han = Murhun.,,Chinese Students' Club of Victoria,https://nla.gov.au/nla.obj-3085364174,,0,1954-01-01,,,,v. ; 27 cm.,Victoria,,https://nla.gov.au/nla.cat-vn1754393
nla.obj-31915643,Monster comic.,,Syd Miller Publications,https://nla.gov.au/nla.obj-31915643,https://trove-journals.s3.ap-southeast-2.amazonaws.com/monster-comic-nla.obj-31915643.zip,1,1945-01-01,,,,volumes : illustrations ; 27-42 cm.,,,https://nla.gov.au/nla.cat-vn5817284
nla.obj-2955861625,Monthly bulletin of employment statistics : wage and salary earners in employment,,Commonwealth Bureau of Census and Statistics,https://nla.gov.au/nla.obj-2955861625,https://trove-journals.s3.ap-southeast-2.amazonaws.com/monthly-bulletin-of-employment-statistics-wage-and-nla.obj-2955861625.zip,10,1942-01-01,1943-12-01,1942,1943,242 v. ; 30 cm.,Australia,,https://nla.gov.au/nla.cat-vn1685152
nla.obj-2955851902,Monthly survey of employment statistics,,Commonwealth Bureau of Census and Statistics,https://nla.gov.au/nla.obj-2955851902,https://trove-journals.s3.ap-southeast-2.amazonaws.com/monthly-survey-of-employment-statistics-nla.obj-2955851902.zip,4,1941-01-01,1942-02-01,1941,1942,4 v. ; 30 cm.,Australia,,https://nla.gov.au/nla.cat-vn162709
nla.obj-2923969776,Moore's Australian almanac and country directory for the year ...,,J. Moore.,https://nla.gov.au/nla.obj-2923969776,https://trove-journals.s3.ap-southeast-2.amazonaws.com/moore-s-australian-almanac-and-country-directory-f-nla.obj-2923969776.zip,15,0188-01-01,1907-01-01,1888,1907,volumes : illustrations ; 18 cm.,New South Wales,,https://nla.gov.au/nla.cat-vn2210989
nla.obj-2923146178,Moore's Australian almanac and hand-book for the year ...,,J. Moore,https://nla.gov.au/nla.obj-2923146178,https://trove-journals.s3.ap-southeast-2.amazonaws.com/moore-s-australian-almanac-and-hand-book-for-the-y-nla.obj-2923146178.zip,22,0185-01-01,1886-01-01,1858,1886,volumes ; 18 cm.,New South Wales,,https://nla.gov.au/nla.cat-vn1094080
nla.obj-2922908149,Moore's almanac and hand book for New South Wales for the year ...,,J. Moore.,https://nla.gov.au/nla.obj-2922908149,https://trove-journals.s3.ap-southeast-2.amazonaws.com/moore-s-almanac-and-hand-book-for-new-south-wales--nla.obj-2922908149.zip,2,1852-01-01,1854-01-01,1853,1854,volumes : illustrations (some colour) ; 18 cm.,New South Wales,,https://nla.gov.au/nla.cat-vn688905
nla.obj-2922806394,Moore's improved Melbourne almanack for the year ...,,Thomas Huntley.,https://nla.gov.au/nla.obj-2922806394,https://trove-journals.s3.ap-southeast-2.amazonaws.com/moore-s-improved-melbourne-almanack-for-the-year-nla.obj-2922806394.zip,1,0018-01-01,1855-01-01,1855,1855,v. ; 18 cm.,Victoria,,https://nla.gov.au/nla.cat-vn2184852
nla.obj-14556908,Mountain mists : a monthly magazine,,[s.n],https://nla.gov.au/nla.obj-14556908,https://trove-journals.s3.ap-southeast-2.amazonaws.com/mountain-mists-a-monthly-magazine-nla.obj-14556908.zip,21,1920-01-01,1921-10-01,1920,1921,,New South Wales,,https://nla.gov.au/nla.cat-vn2107884
nla.obj-2880641402,Munro & Cowie's Port Curtis almanac and miners' and settlers' companion for ...,,Munro & Cowie.,https://nla.gov.au/nla.obj-2880641402,https://trove-journals.s3.ap-southeast-2.amazonaws.com/munro-cowie-s-port-curtis-almanac-and-miners-and-s-nla.obj-2880641402.zip,2,0018-01-01,1896-01-01,1894,1896,volumes ; 19 cm.,Queensland,,https://nla.gov.au/nla.cat-vn2231120
nla.obj-2880947463,Munro's Port Curtis almanac and miner's and settlers' companion for ...,,Munro & Co.,https://nla.gov.au/nla.obj-2880947463,https://trove-journals.s3.ap-southeast-2.amazonaws.com/munro-s-port-curtis-almanac-and-miner-s-and-settle-nla.obj-2880947463.zip,1,0189-01-01,1899-01-01,1899,1899,volumes ; 19 cm.,Queensland,,https://nla.gov.au/nla.cat-vn708592
nla.obj-2880473460,Munro's Port Curtis almanac and miners' and settlers' companion for ...,,William Munro.,https://nla.gov.au/nla.obj-2880473460,https://trove-journals.s3.ap-southeast-2.amazonaws.com/munro-s-port-curtis-almanac-and-miners-and-settler-nla.obj-2880473460.zip,1,0018-01-01,1880-01-01,1880,1880,volumes ; 19 cm.,Queensland,,https://nla.gov.au/nla.cat-vn708574
nla.obj-358892258,Murray's Austral-Asiatic review.,,R.L. Murray,https://nla.gov.au/nla.obj-358892258,https://trove-journals.s3.ap-southeast-2.amazonaws.com/murray-s-austral-asiatic-review-nla.obj-358892258.zip,5,1828-01-01,1828-12-01,1828,1828,volumes,Tasmania,,https://nla.gov.au/nla.cat-vn704703
nla.obj-3081207715,NEED Centre papers and reports,,N.E.E.D. Centre,https://nla.gov.au/nla.obj-3081207715,https://trove-journals.s3.ap-southeast-2.amazonaws.com/need-centre-papers-and-reports-nla.obj-3081207715.zip,1,1980-01-01,1980-10-01,1980,1980,v. ; 30-33 cm.,,,https://nla.gov.au/nla.cat-vn234122
nla.obj-2887895123,"Na Viti : na nodra pepa na gone i taukei e Viti = Viti, a magazine for young Fiji.",,R. A. Derrick,https://nla.gov.au/nla.obj-2887895123,https://trove-journals.s3.ap-southeast-2.amazonaws.com/na-viti-na-nodra-pepa-na-gone-i-taukei-e-viti-viti-nla.obj-2887895123.zip,9,1924-01-01,1925-05-01,1924,1925,9 parts : ill. ; 23cm.,Fiji,,https://nla.gov.au/nla.cat-vn2361383
nla.obj-3049552763,Namalata : the magazine of Watson High School.,,Watson High School.,https://nla.gov.au/nla.obj-3049552763,,0,1969-01-01,,,,v. : ill. ; 29 cm.,Australian Capital Territory,,https://nla.gov.au/nla.cat-vn1925248
nla.obj-319258338,National record : the official organ of the Canberra Australian National Football League.,,The League,https://nla.gov.au/nla.obj-319258338,https://trove-journals.s3.ap-southeast-2.amazonaws.com/national-record-the-official-organ-of-the-canberra-nla.obj-319258338.zip,21,1928-01-01,1928-09-15,1928,1928,volumes ; 21 cm.,Australian Capital Territory,,https://nla.gov.au/nla.cat-vn1647278
nla.obj-3049525737,Neptune,,The Farm,https://nla.gov.au/nla.obj-3049525737,https://trove-journals.s3.ap-southeast-2.amazonaws.com/neptune-nla.obj-3049525737.zip,1,0019-01-01,,,,v. ; 22 cm.,Victoria,,https://nla.gov.au/nla.cat-vn713415
nla.obj-3192906248,Neptune news.,,[McLeod Prison Farm],https://nla.gov.au/nla.obj-3192906248,,0,0019-01-01,,,,v. ; 26 cm.,,,https://nla.gov.au/nla.cat-vn2230191
nla.obj-287422133,New Guinea tidings.,,New Guinea Evangelization Society : Kwato Extension Association,https://nla.gov.au/nla.obj-287422133,https://trove-journals.s3.ap-southeast-2.amazonaws.com/new-guinea-tidings-nla.obj-287422133.zip,22,1923-01-01,1930-10-01,1923,1930,v. ; 26 cm.,Papua New Guinea,,https://nla.gov.au/nla.cat-vn590682
nla.obj-447069643,New South Wales law almanac for ...,,Govt. Printer],https://nla.gov.au/nla.obj-447069643,https://trove-journals.s3.ap-southeast-2.amazonaws.com/new-south-wales-law-almanac-for-nla.obj-447069643.zip,2,0185-01-01,,,,v. ; 18 cm.,New South Wales,0085-3992,https://nla.gov.au/nla.cat-vn2261040
nla.obj-2967432484,New South Wales pocket almanack : for the year of our Lord and Saviour ...,,Compiled and printed at Government Press by G. Howe,https://nla.gov.au/nla.obj-2967432484,https://trove-journals.s3.ap-southeast-2.amazonaws.com/new-south-wales-pocket-almanack-for-the-year-of-ou-nla.obj-2967432484.zip,12,1808-01-01,1821-01-01,1808,1821,14 volumes ; 17 cm (12mo.),New South Wales,,https://nla.gov.au/nla.cat-vn296869
nla.obj-137752768,New Zealand report ,,,https://nla.gov.au/nla.obj-137752768,https://trove-journals.s3.ap-southeast-2.amazonaws.com/new-zealand-report-nla.obj-137752768.zip,2,0018-01-01,1866-01-01,1862,1866,v. ; 19 cm.,,,https://nla.gov.au/nla.cat-vn818529
nla.obj-3050340374,New signatures in Australian literature,,View Publishing,https://nla.gov.au/nla.obj-3050340374,,0,1944-01-01,,,,64 p. ; 19 cm.,,,https://nla.gov.au/nla.cat-vn938636
nla.obj-3009073188,News letter,,Victorian National Parks Association,https://nla.gov.au/nla.obj-3009073188,https://trove-journals.s3.ap-southeast-2.amazonaws.com/news-letter-nla.obj-3009073188.zip,100,1953-01-01,1975-03-01,1953,1975,,Victoria,,https://nla.gov.au/nla.cat-vn870687
nla.obj-3098801885,Newsletter,,The Union,https://nla.gov.au/nla.obj-3098801885,,0,1969-01-01,,,,v. ; 23 cm.,,,https://nla.gov.au/nla.cat-vn354647
nla.obj-45865,Newsletter,,The Group,https://nla.gov.au/nla.obj-45865,https://trove-journals.s3.ap-southeast-2.amazonaws.com/newsletter-nla.obj-45865.zip,10,1985-01-01,1989-12-01,1985,1989,"10 v. : ill., maps ; 30 cm.",,1030-0457,https://nla.gov.au/nla.cat-vn2148713
nla.obj-241973614,Nicholson's musical magazine [music].,"Issues, No. 35-89 (incomplete)",Nicholson & Co.,https://nla.gov.au/nla.obj-241973614,https://trove-journals.s3.ap-southeast-2.amazonaws.com/nicholson-s-musical-magazine-music-nla.obj-241973614.zip,33,1896-01-01,,,,nos. of music ; 31 cm.,,,https://nla.gov.au/nla.cat-vn2157665
nla.obj-369638393,Nippi shinbun = The Nippi shinbun.,,Nippi Shinbunsha,https://nla.gov.au/nla.obj-369638393,https://trove-journals.s3.ap-southeast-2.amazonaws.com/nippi-shinbun-the-nippi-shinbun-nla.obj-369638393.zip,1,1935-01-01,1935-10-01,1935,1935,volumes : illustrations ; 46 cm,Philippines Japan,,https://nla.gov.au/nla.cat-vn7326141
nla.obj-287634815,Noodzakelijke blik op de geschiedenis van Java,,D.A. Thieme Maatschappij tot nut van den Javaan,https://nla.gov.au/nla.obj-287634815,https://trove-journals.s3.ap-southeast-2.amazonaws.com/noodzakelijke-blik-op-de-geschiedenis-van-java-nla.obj-287634815.zip,8,1866-01-01,,1866,1866,8 v.,,,https://nla.gov.au/nla.cat-vn16763
nla.obj-839898820,North Australia government gazette.,,Colonial Secretary's Office,https://nla.gov.au/nla.obj-839898820,https://trove-journals.s3.ap-southeast-2.amazonaws.com/north-australia-government-gazette-nla.obj-839898820.zip,3,1847-01-01,1847-04-05,1847,1847,3 nos. ; 33 cm.,Queensland,,https://nla.gov.au/nla.cat-vn2102129
nla.obj-59482203,North-China Sunday news [electronic resource],,[North-China News& Herald Ltd.],https://nla.gov.au/nla.obj-59482203,https://trove-journals.s3.ap-southeast-2.amazonaws.com/north-china-sunday-news-electronic-resource-nla.obj-59482203.zip,4,,,1932,1932,v. : ill. ; $c49 cm.,,,https://nla.gov.au/nla.cat-vn3796177
nla.obj-3050339656,Northern affairs : a monthly journal of far northern concerns.,,Northern Affairs,https://nla.gov.au/nla.obj-3050339656,https://trove-journals.s3.ap-southeast-2.amazonaws.com/northern-affairs-a-monthly-journal-of-far-northern-nla.obj-3050339656.zip,15,1931-01-01,1932-07-14,1931,1932,2 v. ; 28 cm.,,,https://nla.gov.au/nla.cat-vn311449
nla.obj-3098856377,Northside Infants' School.,,The School,https://nla.gov.au/nla.obj-3098856377,https://trove-journals.s3.ap-southeast-2.amazonaws.com/northside-infants-school-nla.obj-3098856377.zip,1,1992-01-01,1992-01-01,1992,1992,v. ; 30 cm.,,,https://nla.gov.au/nla.cat-vn238365
nla.obj-3096482273,Notes on the science of building.,,Commonwealth Dept. of Works.,,,0,,,,,v.,,,https://nla.gov.au/nla.cat-vn1640672
nla.obj-2057769287,Notice of annual meeting,,The Chamber,https://nla.gov.au/nla.obj-2057769287,https://trove-journals.s3.ap-southeast-2.amazonaws.com/notice-of-annual-meeting-nla.obj-2057769287.zip,10,1949-01-01,1961-12-31,1950,1961,12 v. ; 21 cm.,Australian Capital Territory,,https://nla.gov.au/nla.cat-vn2750539
nla.obj-964915858,Occupational pamphlet : prepared for the guidance of service men and women who are returning to civil life,,The Ministry,https://nla.gov.au/nla.obj-964915858,https://trove-journals.s3.ap-southeast-2.amazonaws.com/occupational-pamphlet-prepared-for-the-guidance-of-nla.obj-964915858.zip,38,1946-01-01,1948-06-03,1946,1948,no. ; 23 x 10 cm.,Australia,,https://nla.gov.au/nla.cat-vn424849
nla.obj-2833432794,Odds and ends: an illustrated journal,,[Printed and published by J.P. Braga] ,https://nla.gov.au/nla.obj-2833432794,https://trove-journals.s3.ap-southeast-2.amazonaws.com/odds-and-ends-an-illustrated-journal-nla.obj-2833432794.zip,5,1896-01-01,1897-08-01,1896,1897,v. : ill. ; 26 cm.,a-hk---,,https://nla.gov.au/nla.cat-vn3997165
